"행정구역(시군구)별","연령별","항목","단위","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"전국","75 - 79세","순이동[명]","명","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","75 - 79세","시도내이동-시군구내[명]","명","2170","2333","2644","2504","2732","2514","2424","2654","2427","","","","","","","","","","","","","","","","","","","","","","","","","","19050","17080","18384","18537","23633","21968","22648","24179","25478","24316","26935","31609","33410","31662","31875","32233","35049","32350","34306","37801","39647","39526","39833","42671","40298","44402","40810","32857",
"전국","75 - 79세","시도내이동-시군구간 전입[명]","명","1534","1609","2008","1655","1910","1736","1666","1872","1649","","","","","","","","","","","","","","","","","","","","","","","","","","18128","17003","18062","18597","24467","21916","21812","21968","23842","22978","24831","28182","30015","26965","28214","26949","27576","25269","26578","27867","28835","27975","28375","30326","28240","30688","28209","22534",
"전국","75 - 79세","시도내이동-시군구간 전출[명]","명","1534","1609","2008","1655","1910","1736","1666","1872","1649","","","","","","","","","","","","","","","","","","","","","","","","","","18128","17003","18062","18597","24467","21916","21812","21968","23842","22978","24831","28182","30015","26965","28214","26949","27576","25269","26578","27867","28835","27975","28375","30326","28240","30688","28209","22534",
"전국","75 - 79세","시도간전입[명]","명","1805","2030","2262","1995","2192","2135","2003","2072","1889","","","","","","","","","","","","","","","","","","","","","","","","","","23206","21609","23336","23760","34649","26830","26800","27084","29139","28530","30779","35300","40124","34432","36738","33252","34603","33220","33980","34788","34689","33627","33699","35358","32330","34279","32842","25823",
"전국","75 - 79세","시도간전출[명]","명","1805","2030","2262","1995","2192","2135","2003","2072","1889","","","","","","","","","","","","","","","","","","","","","","","","","","23206","21609","23336","23760","34649","26830","26800","27084","29139","28530","30779","35300","40124","34432","36738","33252","34603","33220","33980","34788","34689","33627","33699","35358","32330","34279","32842","25823",
"전국","80세이상","총전입[명]","명","9736","10588","11569","10088","11198","10672","10078","10957","9988","","","","","","","","","","","","","","","","","","","","","","","","","","50577","48693","51693","51828","74894","62956","61976","61183","75723","72780","79338","92586","105994","95862","102329","100668","105146","101651","107772","114863","121387","124562","125241","135741","135224","149009","150572","130144",
"전국","80세이상","총전출[명]","명","9736","10588","11569","10088","11198","10672","10078","10957","9988","","","","","","","","","","","","","","","","","","","","","","","","","","50577","48693","51693","51828","74894","62956","61976","61183","75723","72780","79338","92586","105994","95862","102329","100668","105146","101651","107772","114863","121387","124562","125241","135741","135224","149009","150572","130144",
"전국","80세이상","순이동[명]","명","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","80세이상","시도내이동-시군구내[명]","명","3684","3886","4378","3938","4388","4044","3854","4297","3903","","","","","","","","","","","","","","","","","","","","","","","","","","15832","14532","15561","15168","19766","18749","19185","19375","23910","22450","24868","29527","32024","31175","32226","34017","36144","33995","37115","40670","44251","45780","45520","50283","50493","56990","57302","50258",
"전국","80세이상","시도내이동-시군구간 전입[명]","명","2605","2901","3202","2698","2955","2896","2757","2952","2743","","","","","","","","","","","","","","","","","","","","","","","","","","15311","14702","15482","15541","22002","19282","18980","18523","23020","21747","23510","27057","30321","27767","29391","28222","29280","27885","29655","31217","33281","33959","34281","37358","37142","41746","41251","35148",
"전국","80세이상","시도내이동-시군구간 전출[명]","명","2605","2901","3202","2698","2955","2896","2757","2952","2743","","","","","","","","","","","","","","","","","","","","","","","","","","15311","14702","15482","15541","22002","19282","18980","18523","23020","21747","23510","27057","30321","27767","29391","28222","29280","27885","29655","31217","33281","33959","34281","37358","37142","41746","41251","35148",
"전국","80세이상","시도간전입[명]","명","3447","3801","3989","3452","3855","3732","3467","3708","3342","","","","","","","","","","","","","","","","","","","","","","","","","","19434","19459","20650","21119","33126","24925","23811","23285","28793","28583","30960","36002","43649","36920","40712","38429","39722","39771","41002","42976","43855","44823","45440","48100","47589","50273","52019","44738",
"전국","80세이상","시도간전출[명]","명","3447","3801","3989","3452","3855","3732","3467","3708","3342","","","","","","","","","","","","","","","","","","","","","","","","","","19434","19459","20650","21119","33126","24925","23811","23285","28793","28583","30960","36002","43649","36920","40712","38429","39722","39771","41002","42976","43855","44823","45440","48100","47589","50273","52019","44738",
"서울특별시","계","총전입[명]","명","91225","126733","116723","89745","99323","90971","94517","111712","93071","1742813","1671705","1349333","1831858","2050392","3396662","2756510","2893403","3307439","2589667","2767816","2859860","2997854","3434184","3052558","2784387","2683013","2853398","3388387","3049117","2726492","2437238","2395814","2259333","2240086","2165332","2159555","2074884","1802931","2337989","2219407","2295784","2318051","2242723","1926235","1990749","2173907","2078045","2025358","1873188","1733015","1721748","1555281","1520090","1573594","1589431","1515602","1472937","1439707","1426493","1578127","1418187","1201527",
"서울특별시","계","총전출[명]","명","94248","123266","117601","93110","102676","95204","97209","112732","94441","1448985","1419016","1210559","1647268","1819660","2937093","2495620","2678007","3028911","2441242","2602912","2711478","2865994","3292353","2919812","2754023","2688836","2768999","3199831","2939473","2817484","2474117","2500698","2441965","2476583","2487230","2370792","2253203","1936944","2419111","2266346","2409733","2424472","2311691","1973439","2041756","2210458","2130928","2083352","1925452","1848038","1834806","1658928","1620640","1661425","1726687","1655859","1571423","1549937","1476081","1642977","1524430","1236867",
"서울특별시","계","순이동[명]","명","-3023","3467","-878","-3365","-3353","-4233","-2692","-1020","-1370","293828","252689","138774","184590","230732","459569","260890","215396","278528","148425","164904","148382","131860","141831","132746","30364","-5823","84399","188556","109644","-90992","-36879","-104884","-182632","-236497","-321898","-211237","-178319","-134013","-81122","-46939","-113949","-106421","-68968","-47204","-51007","-36551","-52883","-57994","-52264","-115023","-113058","-103647","-100550","-87831","-137256","-140257","-98486","-110230","-49588","-64850","-106243","-35340",
"서울특별시","계","시도내이동-시군구내[명]","명","19465","25653","27105","22778","26188","23389","23724","27466","24358","","1158556","985945","1345508","1511726","2401970","2041724","2212213","2518286","1883742","1985766","2090599","2200559","2510626","2208384","2007557","1934992","2015454","2431698","2186860","1972421","1764051","1764955","1648211","1666106","674852","682389","643543","518154","738998","705781","759346","776388","739688","606162","628013","689769","656506","633437","560864","520345","543807","473458","468394","495401","524267","487722","454536","430780","406796","444682","387416","302805",
"서울특별시","계","시도내이동-시군구간 전입[명]","명","35007","48143","44403","35590","39087","35663","37846","45405","37783","","","","","","","","","","","","","","","","","","","","","","","","","","928988","888765","841907","738489","929476","876648","898730","896259","870005","739186","769700","831339","792098","792776","725991","679363","671315","595842","584614","602622","605262","574193","564271","548796","543831","623431","569648","468146",
"서울특별시","계","시도내이동-시군구간 전출[명]","명","35007","48143","44403","35590","39087","35663","37846","45405","37783","","","","","","","","","","","","","","","","","","","","","","","","","","928988","888765","841907","738489","929476","876648","898730","896259","870005","739186","769700","831339","792098","792776","725991","679363","671315","595842","584614","602622","605262","574193","564271","548796","543831","623431","569648","468146",
"서울특별시","계","시도간전입[명]","명","36753","52937","45215","31377","34048","31919","32947","38841","30930","","513149","363388","486350","538666","994692","714786","681190","789153","705925","782050","769261","797295","923558","844174","776830","748021","837944","956689","862257","754071","673187","630859","611122","573980","561492","588401","589434","546288","669515","636978","637708","645404","633030","580887","593036","652799","629441","599145","586333","533307","506626","485981","467082","475571","459902","453687","454130","460131","475866","510014","461123","430576",
"서울특별시","계","시도간전출[명]","명","39776","49470","46093","34742","37401","36152","35639","39861","32300","","260460","224614","301760","307934","535123","453896","465794","510625","557500","617146","620879","665435","781727","711428","746466","753844","753545","768133","752613","845063","710066","735743","793754","810477","883390","799638","767753","680301","750637","683917","751657","751825","701998","628091","644043","689350","682324","657139","638597","648330","619684","589628","567632","563402","597158","593944","552616","570361","525454","574864","567366","465916",
"서울특별시","0 - 4세","총전입[명]","명","2059","3514","3247","2466","2718","2618","2913","3273","2763","","","","","","","","","","","","","","","","","","","","","","","","","","179640","172540","154579","128814","175278","151355","161268","170259","137115","110014","112335","116324","103635","101482","95392","85902","87910","76893","76127","77759","72249","67137","61690","55070","52361","56557","42939","31351",
"서울특별시","0 - 4세","총전출[명]","명","2711","4185","3797","2972","3190","3187","3394","3706","3150","","","","","","","","","","","","","","","","","","","","","","","","","","228057","209031","184903","152713","196153","166944","184573","190548","152368","119187","124342","128061","116483","113765","107221","102563","103543","91377","90535","91050","88305","84184","75348","70812","62350","65555","52210","38353",
"서울특별시","0 - 4세","순이동[명]","명","-652","-671","-550","-506","-472","-569","-481","-433","-387","","","","","","","","","","","","","","","","","","","","","","","","","","-48417","-36491","-30324","-23899","-20875","-15589","-23305","-20289","-15253","-9173","-12007","-11737","-12848","-12283","-11829","-16661","-15633","-14484","-14408","-13291","-16056","-17047","-13658","-15742","-9989","-8998","-9271","-7002",
"서울특별시","0 - 4세","시도내이동-시군구내[명]","명","545","842","887","724","824","792","901","962","870","","","","","","","","","","","","","","","","","","","","","","","","","","54169","52063","45720","35340","53041","45255","51784","55807","44176","33993","35625","37659","33591","32491","30347","27153","29373","25489","25460","26686","26220","23978","21310","19286","17575","18334","13196","9028",
"서울특별시","0 - 4세","시도내이동-시군구간 전입[명]","명","883","1558","1399","1103","1205","1137","1278","1496","1214","","","","","","","","","","","","","","","","","","","","","","","","","","82279","76020","65668","54820","73800","62510","65393","67097","55157","43285","45354","46357","41445","41295","38875","35845","36363","30689","30419","31793","28674","27042","24933","21870","21179","24079","19396","13918",
"서울특별시","0 - 4세","시도내이동-시군구간 전출[명]","명","883","1558","1399","1103","1205","1137","1278","1496","1214","","","","","","","","","","","","","","","","","","","","","","","","","","82279","76020","65668","54820","73800","62510","65393","67097","55157","43285","45354","46357","41445","41295","38875","35845","36363","30689","30419","31793","28674","27042","24933","21870","21179","24079","19396","13918",
"서울특별시","0 - 4세","시도간전입[명]","명","631","1114","961","639","689","689","734","815","679","","","","","","","","","","","","","","","","","","","","","","","","","","43192","44457","43191","38654","48437","43590","44091","47355","37782","32736","31356","32308","28599","27696","26170","22904","22174","20715","20248","19280","17355","16117","15447","13914","13607","14144","10347","8405",
"서울특별시","0 - 4세","시도간전출[명]","명","1283","1785","1511","1145","1161","1258","1215","1248","1066","","","","","","","","","","","","","","","","","","","","","","","","","","91609","80948","73515","62553","69312","59179","67396","67644","53035","41909","43363","44045","41447","39979","37999","39565","37807","35199","34656","32571","33411","33164","29105","29656","23596","23142","19618","15407",
"서울특별시","5 - 9세","총전입[명]","명","3010","5133","2781","2000","2089","2174","2860","3681","2659","","","","","","","","","","","","","","","","","","","","","","","","","","132914","134561","131839","119756","155909","148950","147929","142724","137786","114518","113697","119175","105236","99199","87040","75671","70970","61511","59682","59645","55836","51907","49721","46131","46641","52750","44356","34179",
"서울특별시","5 - 9세","총전출[명]","명","3215","5401","2866","2186","2212","2391","2927","3844","2613","","","","","","","","","","","","","","","","","","","","","","","","","","161134","150672","147780","133809","163699","153855","156070","145738","141373","115401","116104","121338","108462","101420","89835","81474","76127","66906","65133","64465","62524","59497","55437","53633","50024","57124","49937","37053",
"서울특별시","5 - 9세","순이동[명]","명","-205","-268","-85","-186","-123","-217","-67","-163","46","","","","","","","","","","","","","","","","","","","","","","","","","","-28220","-16111","-15941","-14053","-7790","-4905","-8141","-3014","-3587","-883","-2407","-2163","-3226","-2221","-2795","-5803","-5157","-5395","-5451","-4820","-6688","-7590","-5716","-7502","-3383","-4374","-5581","-2874",
"서울특별시","5 - 9세","시도내이동-시군구내[명]","명","826","1306","1065","821","811","862","950","1161","1043","","","","","","","","","","","","","","","","","","","","","","","","","","44057","44918","44447","39011","55058","53122","56232","55917","52529","43407","43963","47135","43013","39724","33990","30093","29311","25340","24943","25174","24874","23075","21149","19670","18401","20050","16612","12308",
"서울특별시","5 - 9세","시도내이동-시군구간 전입[명]","명","1150","2084","1034","723","723","770","1131","1566","995","","","","","","","","","","","","","","","","","","","","","","","","","","54188","51770","49480","44364","55783","52499","50405","47199","46242","37346","37727","39651","34407","33700","29990","26155","24096","20651","20160","20651","18475","17239","16938","15514","16197","19416","16953","12764",
"서울특별시","5 - 9세","시도내이동-시군구간 전출[명]","명","1150","2084","1034","723","723","770","1131","1566","995","","","","","","","","","","","","","","","","","","","","","","","","","","54188","51770","49480","44364","55783","52499","50405","47199","46242","37346","37727","39651","34407","33700","29990","26155","24096","20651","20160","20651","18475","17239","16938","15514","16197","19416","16953","12764",
"서울특별시","5 - 9세","시도간전입[명]","명","1034","1743","682","456","555","542","779","954","621","","","","","","","","","","","","","","","","","","","","","","","","","","34669","37873","37912","36381","45068","43329","41292","39608","39015","33765","32007","32389","27816","25775","23060","19423","17563","15520","14579","13820","12487","11593","11634","10947","12043","13284","10791","9107",
"서울특별시","5 - 9세","시도간전출[명]","명","1239","2011","767","642","678","759","846","1117","575","","","","","","","","","","","","","","","","","","","","","","","","","","62889","53984","53853","50434","52858","48234","49433","42622","42602","34648","34414","34552","31042","27996","25855","25226","22720","20915","20030","18640","19175","19183","17350","18449","15426","17658","16372","11981",
"서울특별시","10 - 14세","총전입[명]","명","2897","4678","2765","2022","2291","2186","2903","3835","2885","","","","","","","","","","","","","","","","","","","","","","","","","","130772","128653","114952","98287","120882","122636","133505","143226","135513","115080","113640","123406","117894","114024","101992","89858","86764","71561","66047","63592","59482","51303","47268","43908","43290","45462","40491","33499",
"서울특별시","10 - 14세","총전출[명]","명","2930","4482","2918","2160","2374","2277","2927","3835","2778","","","","","","","","","","","","","","","","","","","","","","","","","","144091","132411","118975","101543","119421","118470","130816","139261","130935","110211","110221","119479","115448","111465","99732","90748","87930","73886","67875","64904","62260","54618","49220","46916","44066","46943","43268","34128",
"서울특별시","10 - 14세","순이동[명]","명","-33","196","-153","-138","-83","-91","-24","0","107","","","","","","","","","","","","","","","","","","","","","","","","","","-13319","-3758","-4023","-3256","1461","4166","2689","3965","4578","4869","3419","3927","2446","2559","2260","-890","-1166","-2325","-1828","-1312","-2778","-3315","-1952","-3008","-776","-1481","-2777","-629",
"서울특별시","10 - 14세","시도내이동-시군구내[명]","명","817","1277","1204","926","1067","947","1099","1432","1178","","","","","","","","","","","","","","","","","","","","","","","","","","54486","53630","47530","38172","51089","51243","56911","60953","56841","47731","48221","52394","50540","48358","41243","36795","37528","30619","28552","27943","27459","23283","20780","19289","17811","18779","17031","13115",
"서울특별시","10 - 14세","시도내이동-시군구간 전입[명]","명","1017","1767","976","707","769","758","1091","1451","1148","","","","","","","","","","","","","","","","","","","","","","","","","","49130","46370","41249","36448","41535","42071","46452","52187","47364","39139","38550","41839","40202","39782","36393","32028","30187","24943","23020","22120","20070","17597","16461","14997","15292","16140","14613","12089",
"서울특별시","10 - 14세","시도내이동-시군구간 전출[명]","명","1017","1767","976","707","769","758","1091","1451","1148","","","","","","","","","","","","","","","","","","","","","","","","","","49130","46370","41249","36448","41535","42071","46452","52187","47364","39139","38550","41839","40202","39782","36393","32028","30187","24943","23020","22120","20070","17597","16461","14997","15292","16140","14613","12089",
"서울특별시","10 - 14세","시도간전입[명]","명","1063","1634","585","389","455","481","713","952","559","","","","","","","","","","","","","","","","","","","","","","","","","","27156","28653","26173","23667","28258","29322","30142","30086","31308","28210","26869","29173","27152","25884","24356","21035","19049","15999","14475","13529","11953","10423","10027","9622","10187","10543","8847","8295",
"서울특별시","10 - 14세","시도간전출[명]","명","1096","1438","738","527","538","572","737","952","452","","","","","","","","","","","","","","","","","","","","","","","","","","40475","32411","30196","26923","26797","25156","27453","26121","26730","23341","23450","25246","24706","23325","22096","21925","20215","18324","16303","14841","14731","13738","11979","12630","10963","12024","11624","8924",
"서울특별시","15 - 19세","총전입[명]","명","3891","8527","6250","3135","3533","2907","3530","4694","3344","","","","","","","","","","","","","","","","","","","","","","","","","","131942","138951","135950","120202","146648","142683","149089","142541","127588","109983","106141","113905","112535","112704","106761","98742","100994","88563","85499","85998","86582","78305","73703","67163","64409","63083","54476","49870",
"서울특별시","15 - 19세","총전출[명]","명","3615","5367","4623","2956","3276","3095","3438","4100","2799","","","","","","","","","","","","","","","","","","","","","","","","","","146220","148237","144459","124924","148691","141420","150862","141846","126384","106639","102849","110450","110125","110130","104103","98768","101671","88608","85345","83822","85746","77741","71062","64252","59542","59647","52456","42243",
"서울특별시","15 - 19세","순이동[명]","명","276","3160","1627","179","257","-188","92","594","545","","","","","","","","","","","","","","","","","","","","","","","","","","-14278","-9286","-8509","-4722","-2043","1263","-1773","695","1204","3344","3292","3455","2410","2574","2658","-26","-677","-45","154","2176","836","564","2641","2911","4867","3436","2020","7627",
"서울특별시","15 - 19세","시도내이동-시군구내[명]","명","880","1277","1185","948","1114","924","1047","1234","986","","","","","","","","","","","","","","","","","","","","","","","","","","54745","58324","56229","44813","60779","57627","59559","55372","51109","41142","40639","44661","43550","43036","38659","36317","38967","32332","31438","31939","33399","29221","26032","22349","19360","20083","17186","12381",
"서울특별시","15 - 19세","시도내이동-시군구간 전입[명]","명","1145","1864","1426","895","1054","862","1135","1356","1018","","","","","","","","","","","","","","","","","","","","","","","","","","50516","51619","51497","47578","55175","54520","56454","51179","47119","40578","39003","40848","40494","41322","39086","35548","35732","30238","29366","28588","28121","24849","23483","21007","19753","19891","17215","14148",
"서울특별시","15 - 19세","시도내이동-시군구간 전출[명]","명","1145","1864","1426","895","1054","862","1135","1356","1018","","","","","","","","","","","","","","","","","","","","","","","","","","50516","51619","51497","47578","55175","54520","56454","51179","47119","40578","39003","40848","40494","41322","39086","35548","35732","30238","29366","28588","28121","24849","23483","21007","19753","19891","17215","14148",
"서울특별시","15 - 19세","시도간전입[명]","명","1866","5386","3639","1292","1365","1121","1348","2104","1340","","","","","","","","","","","","","","","","","","","","","","","","","","26681","29008","28224","27811","30694","30536","33076","35990","29360","28263","26499","28396","28491","28346","29016","26877","26295","25993","24695","25471","25062","24235","24188","23807","25296","23109","20075","23341",
"서울특별시","15 - 19세","시도간전출[명]","명","1590","2226","2012","1113","1108","1309","1256","1510","795","","","","","","","","","","","","","","","","","","","","","","","","","","40959","38294","36733","32533","32737","29273","34849","35295","28156","24919","23207","24941","26081","25772","26358","26903","26972","26038","24541","23295","24226","23671","21547","20896","20429","19673","18055","15714",
"서울특별시","20 - 24세","총전입[명]","명","12536","20403","15887","9246","10043","8858","9564","12873","9507","","","","","","","","","","","","","","","","","","","","","","","","","","250624","233068","215618","171942","212085","201718","221202","246930","222503","192227","189490","194129","179564","162198","142132","132144","131482","127431","126498","137120","145448","146016","144975","145750","148841","164159","155569","146013",
"서울특별시","20 - 24세","총전출[명]","명","9992","14080","12137","7100","7723","7347","7615","9853","7474","","","","","","","","","","","","","","","","","","","","","","","","","","246998","223602","203616","161037","193352","183847","207830","230134","206997","175807","171416","173381","159755","145260","126049","120079","118553","111385","110866","118784","130777","128436","123801","121769","120321","136324","130234","110634",
"서울특별시","20 - 24세","순이동[명]","명","2544","6323","3750","2146","2320","1511","1949","3020","2033","","","","","","","","","","","","","","","","","","","","","","","","","","3626","9466","12002","10905","18733","17871","13372","16796","15506","16420","18074","20748","19809","16938","16083","12065","12929","16046","15632","18336","14671","17580","21174","23981","28520","27835","25335","35379",
"서울특별시","20 - 24세","시도내이동-시군구내[명]","명","1605","2289","2035","1439","1649","1511","1495","1882","1526","","","","","","","","","","","","","","","","","","","","","","","","","","65584","61813","55938","40750","57442","55478","61660","67569","62022","49889","49299","50591","46484","41880","34839","31483","32685","29827","29974","33278","36733","34578","32382","30381","28699","31624","27917","22368",
"서울특별시","20 - 24세","시도내이동-시군구간 전입[명]","명","3596","5253","4159","2797","2919","2695","2850","3733","2878","","","","","","","","","","","","","","","","","","","","","","","","","","95535","86049","78906","62313","76079","72250","78599","86480","77306","64469","64274","65281","58948","54891","46352","42942","42164","38138","38352","41354","44795","43381","43824","43244","43457","50446","48202","41821",
"서울특별시","20 - 24세","시도내이동-시군구간 전출[명]","명","3596","5253","4159","2797","2919","2695","2850","3733","2878","","","","","","","","","","","","","","","","","","","","","","","","","","95535","86049","78906","62313","76079","72250","78599","86480","77306","64469","64274","65281","58948","54891","46352","42942","42164","38138","38352","41354","44795","43381","43824","43244","43457","50446","48202","41821",
"서울특별시","20 - 24세","시도간전입[명]","명","7335","12861","9693","5010","5475","4652","5219","7258","5103","","","","","","","","","","","","","","","","","","","","","","","","","","89505","85206","80774","68879","78564","73990","80943","92881","83175","77869","75917","78257","74132","65427","60941","57719","56633","59466","58172","62488","63920","68057","68769","72125","76685","82089","79450","81824",
"서울특별시","20 - 24세","시도간전출[명]","명","4791","6538","5943","2864","3155","3141","3270","4238","3070","","","","","","","","","","","","","","","","","","","","","","","","","","85879","75740","68772","57974","59831","56119","67571","76085","67669","61449","57843","57509","54323","48489","44858","45654","43704","43420","42540","44152","49249","50477","47595","48144","48165","54254","54115","46445",
"서울특별시","25 - 29세","총전입[명]","명","17488","21558","21152","16148","17848","16026","15907","18379","15548","","","","","","","","","","","","","","","","","","","","","","","","","","408326","407244","394137","329826","405630","364728","354491","355256","325623","277207","291036","317504","312580","300256","270705","246847","229695","206584","189008","191612","193041","191507","199436","214305","225583","248191","236684","212173",
"서울특별시","25 - 29세","총전출[명]","명","15826","19660","19137","14594","15965","14311","14711","17049","14205","","","","","","","","","","","","","","","","","","","","","","","","","","440626","432771","408604","342835","405319","355657","359046","367758","326140","280409","292271","313868","305763","293607","264778","246931","227017","200823","183661","183648","189922","186524","188655","198945","206537","231203","226499","193863",
"서울특별시","25 - 29세","순이동[명]","명","1662","1898","2015","1554","1883","1715","1196","1330","1343","","","","","","","","","","","","","","","","","","","","","","","","","","-32300","-25527","-14467","-13009","311","9071","-4555","-12502","-517","-3202","-1235","3636","6817","6649","5927","-84","2678","5761","5347","7964","3119","4983","10781","15360","19046","16988","10185","18310",
"서울특별시","25 - 29세","시도내이동-시군구내[명]","명","2666","3318","3454","2780","3171","2817","2790","3131","2841","","","","","","","","","","","","","","","","","","","","","","","","","","99771","100118","94712","73338","98498","87070","88271","91579","81428","65380","69456","76803","74332","70292","60824","54186","51710","43697","40399","41307","43397","41746","42198","43368","44938","49705","44452","36532",
"서울특별시","25 - 29세","시도내이동-시군구간 전입[명]","명","6871","8669","8108","6427","6976","6213","6367","7630","6406","","","","","","","","","","","","","","","","","","","","","","","","","","187325","182310","172574","144177","173974","151667","148565","149130","133027","113206","118665","127321","123664","121064","107661","98133","90815","79511","72635","72245","73363","71547","74851","80680","85622","98538","95963","83754",
"서울특별시","25 - 29세","시도내이동-시군구간 전출[명]","명","6871","8669","8108","6427","6976","6213","6367","7630","6406","","","","","","","","","","","","","","","","","","","","","","","","","","187325","182310","172574","144177","173974","151667","148565","149130","133027","113206","118665","127321","123664","121064","107661","98133","90815","79511","72635","72245","73363","71547","74851","80680","85622","98538","95963","83754",
"서울특별시","25 - 29세","시도간전입[명]","명","7951","9571","9590","6941","7701","6996","6750","7618","6301","","","","","","","","","","","","","","","","","","","","","","","","","","121230","124816","126851","112311","133158","125991","117655","114547","111168","98621","102915","113380","114584","108900","102220","94528","87170","83376","75974","78060","76281","78214","82387","90257","95023","99948","96269","91887",
"서울특별시","25 - 29세","시도간전출[명]","명","6289","7673","7575","5387","5818","5281","5554","6288","4958","","","","","","","","","","","","","","","","","","","","","","","","","","153530","150343","141318","125320","132847","116920","122210","127049","111685","101823","104150","109744","107767","102251","96293","94612","84492","77615","70627","70096","73162","73231","71606","74897","75977","82960","86084","73577",
"서울특별시","30 - 34세","총전입[명]","명","12491","14829","16216","13665","15225","14378","14171","15973","13879","","","","","","","","","","","","","","","","","","","","","","","","","","283214","269859","257086","230723","318981","300255","300631","287993","304900","265239","280239","297119","271293","255526","234953","225857","231055","221071","217644","223696","212393","197129","186520","180075","179166","201802","180307","160202",
"서울특별시","30 - 34세","총전출[명]","명","13440","15899","17258","14558","16071","14843","14791","16718","14626","","","","","","","","","","","","","","","","","","","","","","","","","","342193","314002","295201","262792","345092","319309","329854","315123","328321","286093","301827","316697","292731","274331","251733","252556","255154","244175","241592","245443","237893","220933","203042","197124","190029","212596","200406","172885",
"서울특별시","30 - 34세","순이동[명]","명","-949","-1070","-1042","-893","-846","-465","-620","-745","-747","","","","","","","","","","","","","","","","","","","","","","","","","","-58979","-44143","-38115","-32069","-26111","-19054","-29223","-27130","-23421","-20854","-21588","-19578","-21438","-18805","-16780","-26699","-24099","-23104","-23948","-21747","-25500","-23804","-16522","-17049","-10863","-10794","-20099","-12683",
"서울특별시","30 - 34세","시도내이동-시군구내[명]","명","2456","2851","3209","2783","3242","2916","2904","3324","3007","","","","","","","","","","","","","","","","","","","","","","","","","","81139","77665","72038","60181","89878","83608","89223","88098","89777","74308","78301","82614","74349","68181","60905","57433","60510","55865","56005","58167","57320","51848","46755","44112","43063","46496","40240","33837",
"서울특별시","30 - 34세","시도내이동-시군구간 전입[명]","명","5720","6983","7720","6341","7147","6631","6737","7604","6600","","","","","","","","","","","","","","","","","","","","","","","","","","133912","123344","114690","103440","140389","130689","128987","121252","132041","115007","122751","128528","117685","112662","102493","100169","102300","97166","96389","98912","93938","87368","83539","80438","80341","94448","86176","74826",
"서울특별시","30 - 34세","시도내이동-시군구간 전출[명]","명","5720","6983","7720","6341","7147","6631","6737","7604","6600","","","","","","","","","","","","","","","","","","","","","","","","","","133912","123344","114690","103440","140389","130689","128987","121252","132041","115007","122751","128528","117685","112662","102493","100169","102300","97166","96389","98912","93938","87368","83539","80438","80341","94448","86176","74826",
"서울특별시","30 - 34세","시도간전입[명]","명","4315","4995","5287","4541","4836","4831","4530","5045","4272","","","","","","","","","","","","","","","","","","","","","","","","","","68163","68850","70358","67102","88714","85958","82421","78643","83082","75924","79187","85977","79259","74683","71555","68255","68245","68040","65250","66617","61135","57913","56226","55525","55762","60858","53891","51539",
"서울특별시","30 - 34세","시도간전출[명]","명","5264","6065","6329","5434","5682","5296","5150","5790","5019","","","","","","","","","","","","","","","","","","","","","","","","","","127142","112993","108473","99171","114825","105012","111644","105773","106503","96778","100775","105555","100697","93488","88335","94954","92344","91144","89198","88364","86635","81717","72748","72574","66625","71652","73990","64222",
"서울특별시","35 - 39세","총전입[명]","명","7396","10065","9783","8518","9319","8567","8811","10086","8634","","","","","","","","","","","","","","","","","","","","","","","","","","202831","208947","200440","175745","225952","211631","208383","204112","200242","177976","192397","222149","216444","213466","198861","182899","173076","152166","145609","148587","149653","147551","147654","145324","144286","158442","132083","104613",
"서울특별시","35 - 39세","총전출[명]","명","8588","11478","11091","9519","10400","9633","9685","10870","9437","","","","","","","","","","","","","","","","","","","","","","","","","","239616","230399","221480","193784","236621","218003","218334","212247","208021","185406","201404","231060","228099","226079","212229","204457","193117","171091","163684","165804","172550","171443","167997","170796","161964","176431","153810","119260",
"서울특별시","35 - 39세","순이동[명]","명","-1192","-1413","-1308","-1001","-1081","-1066","-874","-784","-803","","","","","","","","","","","","","","","","","","","","","","","","","","-36785","-21452","-21040","-18039","-10669","-6372","-9951","-8135","-7779","-7430","-9007","-8911","-11655","-12613","-13368","-21558","-20041","-18925","-18075","-17217","-22897","-23892","-20343","-25472","-17678","-17989","-21727","-14647",
